target,init_time,stratum,tcwv,tcwv_pct,precip,precip_pct,month,resid_rms,resid_mean,resid_std
ganges_plain,2021-03-16T00:00:00,low,18.27853202819824,16.93548387096774,1.862644705141747e-09,46.37096774193548,3,25.065784454345703,-22.56153106689453,10.823829174041748
ganges_plain,2022-07-26T00:00:00,low,65.5167007446289,26.20967741935484,0.0005321440985426,73.38709677419355,7,33.9730806350708,-28.227635383605957,18.83757781982422
ganges_plain,2020-11-17T00:00:00,typical,22.78176689147949,57.08333333333333,4.8790163020839834e-08,72.5,11,28.431126594543457,-25.51859951019287,12.53444004058838
ganges_plain,2023-10-10T00:00:00,typical,42.93686294555664,46.774193548387096,1.435668582416838e-05,52.41935483870967,10,32.239291191101074,-29.506247520446777,12.92684841156006
ganges_plain,2021-09-01T00:00:00,typical,64.51535034179688,55.41666666666667,0.0001297797571169,35.41666666666667,9,36.453433990478516,-30.96602153778076,19.22782802581787
ganges_plain,2021-10-20T12:00:00,humid,61.68046951293945,85.48387096774194,0.0004220144182909,87.5,10,39.03833961486816,-32.83103942871094,20.81008529663086
ganges_plain,2023-11-05T00:00:00,humid,31.645729064941406,87.91666666666667,-3.725289410283494e-09,0.8333333333333334,11,30.365450859069824,-28.20975971221924,11.23557472229004
ganges_plain,2022-06-17T12:00:00,humid,67.56069946289062,72.5,0.0019318897975608,98.33333333333331,6,44.66098594665527,-36.85732555389404,24.69745922088623
ganges_plain,2022-10-03T12:00:00,extreme,68.57502746582031,97.17741935483872,0.0009189924458041,95.16129032258064,10,45.723289489746094,-39.65764617919922,22.517318725585938
ganges_plain,2021-11-13T00:00:00,extreme,39.281005859375,96.25,1.516404722678999e-06,87.91666666666667,11,28.075013160705566,-24.11203670501709,14.37757921218872
ganges_plain,2020-02-25T00:00:00,extreme,31.68075180053711,98.6725663716814,0.0002696877054404,96.46017699115043,2,23.96676540374756,-21.79293918609619,9.900475978851318
himalayas,2020-11-27T00:00:00,low,8.231840133666992,30.0,1.1961689779127482e-05,65.83333333333333,11,25.13382148742676,-18.0654821395874,17.473523139953613
himalayas,2022-02-15T00:00:00,low,5.9698805809021,15.929203539823009,1.9230283214710653e-05,50.88495575221239,2,23.438157081604004,-15.113460063934326,17.910221099853516
himalayas,2020-08-28T12:00:00,low,28.841981887817383,18.548387096774192,0.0001228946057381,18.951612903225808,8,25.375727653503418,4.4842071533203125,24.93316078186035
himalayas,2022-05-01T12:00:00,typical,17.754709243774414,45.564516129032256,0.0002592515374999,81.04838709677419,5,28.60590076446533,-10.19738268852234,26.71661949157715
himalayas,2022-06-23T00:00:00,typical,28.99187660217285,59.583333333333336,8.544138836441562e-05,24.166666666666668,6,23.05720996856689,-0.5977553129196167,22.868741989135746
himalayas,2021-08-01T12:00:00,typical,31.810148239135746,45.564516129032256,0.0004424379148986,69.75806451612904,8,29.847211837768555,3.4684125185012817,29.63861083984375
himalayas,2021-01-19T00:00:00,humid,8.947467803955078,84.67741935483872,5.158283966011368e-05,81.45161290322581,1,27.03332901000977,-18.051688194274902,20.122933387756348
