target,case_id,case_key,init_time,stratum,terrain,tcwv_resid_mean_t0,tcwv_resid_mean_t1,tcwv_resid_mean,tcwv_resid_rms_t0,tcwv_resid_rms_t1,tcwv_resid_rms,tcwv_slope_t0,tcwv_slope_t1,tcwv_intercept_t0,tcwv_intercept_t1
andes,andes_2020053000_extreme,andes|2020-05-30T00:00:00,2020-05-30T00:00:00,extreme,mountain,-40.03369903564453,-43.0479850769043,-41.540842056274414,43.17457580566406,46.89354705810547,45.072434767215455,5.814853867717809,5.842050833715613,8.787575340216891,8.195521369012603
andes,andes_2020091700_humid,andes|2020-09-17T00:00:00,2020-09-17T00:00:00,humid,mountain,-35.94866180419922,-41.079280853271484,-38.51397132873535,38.808204650878906,45.265655517578125,42.160741915083456,5.852031342999072,5.878455734737952,8.34017747039526,7.793585911964968
andes,andes_2020100800_low,andes|2020-10-08T00:00:00,2020-10-08T00:00:00,low,mountain,-29.395227432250977,-25.99184226989746,-27.69353485107422,31.388656616210938,28.030315399169922,29.756901262962053,5.871764856022281,5.890037499201583,8.19381572676257,7.840340323612029
andes,andes_2020112200_low,andes|2020-11-22T00:00:00,2020-11-22T00:00:00,low,mountain,-32.78477096557617,-32.49456787109375,-32.63966941833496,35.215091705322266,35.416507720947266,35.315943304421126,5.8921060885886405,5.910380399950757,7.54584527824038,7.259637170913822
andes,andes_2021081512_humid,andes|2021-08-15T12:00:00,2021-08-15T12:00:00,humid,mountain,-27.840986251831055,-32.3983268737793,-30.119656562805176,29.95075035095215,34.39216232299805,32.24800982879801,5.8064651631134,5.7972427176217876,9.65615519973299,10.046605345936394
andes,andes_2021102012_typical,andes|2021-10-20T12:00:00,2021-10-20T12:00:00,typical,mountain,-37.21823501586914,-33.862430572509766,-35.54033279418945,41.31498718261719,38.767818450927734,40.061651946368336,5.853932955998184,5.842116503561701,8.504716973042903,8.794629715576459
andes,andes_2022031100_low,andes|2022-03-11T00:00:00,2022-03-11T00:00:00,low,mountain,-36.73031234741211,-40.45815658569336,-38.594234466552734,39.837894439697266,44.25263595581055,42.10316866000681,5.904982520763121,5.930121134219313,7.8100512294271365,7.525149479323839
andes,andes_2022112412_extreme,andes|2022-11-24T12:00:00,2022-11-24T12:00:00,extreme,mountain,-43.70625686645508,-42.97909164428711,-43.342674255371094,47.52372360229492,46.88314437866211,47.20452060903595,5.899793084439687,5.892669039977367,7.855900942625665,8.014462043006013
andes,andes_2022120512_typical,andes|2022-12-05T12:00:00,2022-12-05T12:00:00,typical,mountain,-43.938846588134766,-44.64045333862305,-44.289649963378906,49.16530227661133,50.0860710144043,49.62782212434127,5.922198872272926,5.9048072815480666,7.775280958755938,8.140847354544661
andes,andes_2023081100_humid,andes|2023-08-11T00:00:00,2023-08-11T00:00:00,humid,mountain,-35.818538665771484,-37.695011138916016,-36.75677490234375,39.61202621459961,42.52183151245117,41.092692635062335,5.793742087329401,5.8236440356900046,9.214131593628949,8.58834763727333
andes,andes_2023091000_extreme,andes|2023-09-10T00:00:00,2023-09-10T00:00:00,extreme,mountain,-39.60117721557617,-41.128028869628906,-40.36460304260254,42.28586196899414,43.516353607177734,42.90551918882788,5.8449373368495685,5.869852088968549,8.830515187156239,8.383752279503131
aquitaine_basin,aquitaine_basin_2020021000_extreme,aquitaine_basin|2020-02-10T00:00:00,2020-02-10T00:00:00,extreme,flat,0.8753344416618347,-0.5997810959815979,0.1377766728401184,2.6962831020355225,6.217547416687012,4.792068365803728,5.846856493553843,5.866902751680731,7.971808714356832,7.718643794462144
aquitaine_basin,aquitaine_basin_2020120300_typical,aquitaine_basin|2020-12-03T00:00:00,2020-12-03T00:00:00,typical,flat,-1.9532428979873657,-2.6688244342803955,-2.3110336661338806,3.394745349884033,3.6848952770233154,3.5427919211539933,5.904544248323995,5.924397526770705,7.544606790305337,7.288981352431484
