case_id,target,scale,region_kind,perturb_timestep,mode,model,target_var,mask_center_lat,mask_center_lon,pooled_saliency,magnitude,perturb_level_hpa,plus_clip_frac,minus_clip_frac,plus_realized_frac,minus_realized_frac,pair_asymmetry,actual_target_score,plus_target_score,minus_target_score,plus_target_delta,minus_target_delta,signed_target_response,common_target_response,mean_abs_target_delta,output_opposite_sign,stage_name,family,stage_index,n_blocks,plus_delta_rms_mean,minus_delta_rms_mean,contrast_rms_mean,common_rms_mean,signed_cosine_mean,contrast_share_mean
alps_east_2020-06-29T06:00:00,alps_east,local,low_near,t1,q850_trace,precip_zwd,q850,57.72747747747748,351.25262583833603,2.0959887478966266e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,7.392641544342041,7.398155689239502,7.395145893096924,0.0055141448974609375,0.0025043487548828125,0.0015048980712890625,0.004009246826171875,0.004009246826171875,False,dec_s1,decoder,1,10,0.0053884940687567,0.004227597941644489,0.003742791689001024,0.0030711944447830318,0.23541514817916215,0.5535426667101425
alps_east_2020-06-29T06:00:00,alps_east,local,low_near,t1,q850_trace,precip_zwd,q850,57.72747747747748,351.25262583833603,2.0959887478966266e-06,1.0,850,0.0,0.0,1.0,1.0,0.0,7.392641544342041,7.398155689239502,7.395145893096924,0.0055141448974609375,0.0025043487548828125,0.0015048980712890625,0.004009246826171875,0.004009246826171875,False,dec_s2,decoder,2,6,0.015799948014318943,0.014507805618147055,0.012905167260517677,0.007968923853089413,0.5215045601425486,0.6183376716321268
alps_east_2020-06-29T06:00:00,alps_east,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,50.22747747747748,8.752625838336058,0.0001581767137395218,1.0,850,0.0,0.004119016552818072,1.0,0.9971609242037252,0.0028390757962748836,7.392641544342041,8.570172309875488,6.569707870483398,1.1775307655334473,-0.8229336738586426,1.000232219696045,0.17729854583740234,1.000232219696045,True,enc_s0,encoder,0,6,0.01773361675441265,0.01656675369789203,0.016517809436966974,0.004646431499471267,0.8563746527246656,0.7795495884985472
alps_east_2020-06-29T06:00:00,alps_east,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,50.22747747747748,8.752625838336058,0.0001581767137395218,1.0,850,0.0,0.004119016552818072,1.0,0.9971609242037252,0.0028390757962748836,7.392641544342041,8.570172309875488,6.569707870483398,1.1775307655334473,-0.8229336738586426,1.000232219696045,0.17729854583740234,1.000232219696045,True,enc_s1,encoder,1,10,0.0137434471398592,0.009458094416186214,0.010273960139602422,0.005775840696878731,0.5867410831529478,0.6487258367892995
alps_east_2020-06-29T06:00:00,alps_east,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,50.22747747747748,8.752625838336058,0.0001581767137395218,1.0,850,0.0,0.004119016552818072,1.0,0.9971609242037252,0.0028390757962748836,7.392641544342041,8.570172309875488,6.569707870483398,1.1775307655334473,-0.8229336738586426,1.000232219696045,0.17729854583740234,1.000232219696045,True,enc_s2,encoder,2,8,0.0060246349312365055,0.0038593495846726,0.004261309048160911,0.0027271496364846826,0.47354791339543223,0.6098597341548502
alps_east_2020-06-29T06:00:00,alps_east,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,50.22747747747748,8.752625838336058,0.0001581767137395218,1.0,850,0.0,0.004119016552818072,1.0,0.9971609242037252,0.0028390757962748836,7.392641544342041,8.570172309875488,6.569707870483398,1.1775307655334473,-0.8229336738586426,1.000232219696045,0.17729854583740234,1.000232219696045,True,dec_s0,decoder,0,8,0.008936600643210113,0.005491419229656458,0.006186215148773044,0.004091367562068626,0.4539097393689817,0.6021165640042778
alps_east_2020-06-29T06:00:00,alps_east,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,50.22747747747748,8.752625838336058,0.0001581767137395218,1.0,850,0.0,0.004119016552818072,1.0,0.9971609242037252,0.0028390757962748836,7.392641544342041,8.570172309875488,6.569707870483398,1.1775307655334473,-0.8229336738586426,1.000232219696045,0.17729854583740234,1.000232219696045,True,dec_s1,decoder,1,10,0.007835689606145025,0.00720168799161911,0.006102424603886903,0.004407277540303766,0.3599353307258189,0.5844092644240042
alps_east_2020-06-29T06:00:00,alps_east,synoptic,hotspot,t1,q850_trace,precip_zwd,q850,50.22747747747748,8.752625838336058,0.0001581767137395218,1.0,850,0.0,0.004119016552818072,1.0,0.9971609242037252,0.0028390757962748836,7.392641544342041,8.570172309875488,6.569707870483398,1.1775307655334473,-0.8229336738586426,1.000232219696045,0.17729854583740234,1.000232219696045,True,dec_s2,decoder,2,6,0.025463195828100044,0.024151968769729137,0.02148161766429742,0.012423334022363028,0.5513203196402833,0.6337026437552791
alps_east_2020-06-29T06:00:00,alps_east,synoptic,low_near,t1,q850_trace,precip_zwd,q850,30.22747747747748,18.75262583833606,1.5600626284140162e-05,1.0,850,0.0,0.006735983971812498,1.0,0.9941714463220398,0.0058285536779601735,7.392641544342041,7.395227432250977,7.391101360321045,0.002585887908935547,-0.0015401840209960938,0.0020630359649658203,0.0005228519439697266,0.0020630359649658203,True,enc_s0,encoder,0,6,0.012174244659642378,0.01312109703818957,0.012286205931256214,0.0030368640242765346,0.8908594957149147,0.8013073692827152
alps_east_2020-06-29T06:00:00,alps_east,synoptic,low_near,t1,q850_trace,precip_zwd,q850,30.22747747747748,18.75262583833606,1.5600626284140162e-05,1.0,850,0.0,0.006735983971812498,1.0,0.9941714463220398,0.0058285536779601735,7.392641544342041,7.395227432250977,7.391101360321045,0.002585887908935547,-0.0015401840209960938,0.0020630359649658203,0.0005228519439697266,0.0020630359649658203,True,enc_s1,encoder,1,10,0.005916166072711349,0.006841347739100456,0.005852394131943583,0.0024435540894046427,0.7391253606472423,0.7254760698190094
