case_id,target,scale,region_kind,perturb_timestep,mode,model,target_var,mask_center_lat,mask_center_lon,pooled_saliency,dose_mm,actual_target_score,plus_target_score,minus_target_score,plus_target_delta,minus_target_delta,signed_target_response,common_target_response,mean_abs_target_delta,output_opposite_sign,magnitude,perturb_level_hpa,plus_clip_frac,minus_clip_frac,plus_realized_frac,minus_realized_frac,pair_asymmetry
japan_2020-10-10T00:00:00,japan,local,low_near,t1,precip_trace,precip_only,q850,22.97747747747748,126.08497947810284,1.1451935506556765e-06,2.11,9.92697811126709,9.927286148071289,9.926514625549316,0.00030803680419921875,-0.0004634857177734375,0.0003857612609863281,-7.772445678710938e-05,0.0003857612609863281,True,,,,,,,
japan_2020-10-10T00:00:00,japan,local,low_near,t1,q850_trace,precip_only,q850,22.97747747747748,126.08497947810284,1.1451935506556765e-06,,9.92697811126709,9.925679206848145,9.925718307495117,-0.0012989044189453125,-0.0012598037719726562,-1.9550323486328125e-05,-0.0012793540954589844,0.0012793540954589844,False,1.0,850,0.0,0.0,1.0,0.999999914275099,8.57249009063008e-08
japan_2020-10-10T00:00:00,japan,synoptic,hotspot,t1,precip_trace,precip_only,q850,32.97747747747748,141.08497947810284,0.0001805153879104182,2.11,9.92697811126709,9.93891429901123,9.927291870117188,0.011936187744140625,0.00031375885009765625,0.005811214447021484,0.006124973297119141,0.006124973297119141,False,,,,,,,
japan_2020-10-10T00:00:00,japan,synoptic,hotspot,t1,q850_trace,precip_only,q850,32.97747747747748,141.08497947810284,0.0001805153879104182,,9.92697811126709,10.86307430267334,9.00290298461914,0.93609619140625,-0.9240751266479492,0.9300856590270996,0.006010532379150391,0.9300856590270996,True,1.0,850,0.0,0.01583626908236873,1.0,0.9895491090331485,0.010450890966851431
japan_2020-10-10T00:00:00,japan,synoptic,low_near,t1,precip_trace,precip_only,q850,52.97747747747748,141.08497947810284,1.2401071217027493e-05,2.11,9.92697811126709,9.930729866027832,9.929373741149902,0.0037517547607421875,0.0023956298828125,0.0006780624389648438,0.0030736923217773438,0.0030736923217773438,False,,,,,,,
japan_2020-10-10T00:00:00,japan,synoptic,low_near,t1,q850_trace,precip_only,q850,52.97747747747748,141.08497947810284,1.2401071217027493e-05,,9.92697811126709,9.946683883666992,9.90765380859375,0.019705772399902344,-0.019324302673339844,0.019515037536621094,0.00019073486328125,0.019515037536621094,True,1.0,850,0.0,0.11129036141677301,0.9999999221308428,0.8092508558793744,0.19074908110493852
netherlands_2020-12-27T12:00:00,netherlands,local,hotspot,t1,precip_trace,precip_only,q850,52.47747747747748,3.502710997644563,5.496609446709044e-05,2.11,3.481840133666992,3.4883971214294434,3.4825994968414307,0.006556987762451172,0.0007593631744384766,0.0028988122940063477,0.0036581754684448242,0.0036581754684448242,False,,,,,,,
netherlands_2020-12-27T12:00:00,netherlands,local,hotspot,t1,q850_trace,precip_only,q850,52.47747747747748,3.502710997644563,5.496609446709044e-05,,3.481840133666992,4.040131092071533,2.514861583709717,0.558290958404541,-0.9669785499572754,0.7626347541809082,-0.2043437957763672,0.7626347541809082,True,1.0,850,0.0,0.03409090909090909,1.0,0.9577547924148907,0.04224520758510926
netherlands_2020-12-27T12:00:00,netherlands,local,low_near,t1,precip_trace,precip_only,q850,64.97747747747748,346.00271099764456,7.220296538434923e-07,2.11,3.481840133666992,3.481614589691162,3.4832117557525635,-0.00022554397583007812,0.001371622085571289,-0.0007985830307006836,0.0005730390548706055,0.0007985830307006836,True,,,,,,,
netherlands_2020-12-27T12:00:00,netherlands,local,low_near,t1,q850_trace,precip_only,q850,64.97747747747748,346.00271099764456,7.220296538434923e-07,,3.481840133666992,3.477470636367798,3.4832987785339355,-0.004369497299194336,0.0014586448669433594,-0.0029140710830688477,-0.0014554262161254883,0.0029140710830688477,True,1.0,850,0.0,0.05765485001947799,1.0,0.9443478392378737,0.05565216076212633
netherlands_2020-12-27T12:00:00,netherlands,synoptic,hotspot,t1,precip_trace,precip_only,q850,49.97747747747748,3.502710997644563,9.8186828836333e-05,2.11,3.481840133666992,3.48659086227417,3.482802391052246,0.004750728607177734,0.0009622573852539062,0.001894235610961914,0.0028564929962158203,0.0028564929962158203,False,,,,,,,
netherlands_2020-12-27T12:00:00,netherlands,synoptic,hotspot,t1,q850_trace,precip_only,q850,49.97747747747748,3.502710997644563,9.8186828836333e-05,,3.481840133666992,4.088715553283691,2.4908604621887207,0.6068754196166992,-0.9909796714782715,0.7989275455474854,-0.19205212593078613,0.7989275455474854,True,1.0,850,0.0,0.07701211513234046,0.9999999168338999,0.9133717782492372,0.08662814578918772
netherlands_2020-12-27T12:00:00,netherlands,synoptic,low_near,t1,precip_trace,precip_only,q850,69.97747747747748,358.50271099764456,6.196584763529245e-06,2.11,3.481840133666992,3.481778621673584,3.482210874557495,-6.151199340820312e-05,0.0003707408905029297,-0.0002161264419555664,0.00015461444854736328,0.0002161264419555664,True,,,,,,,
netherlands_2020-12-27T12:00:00,netherlands,synoptic,low_near,t1,q850_trace,precip_only,q850,69.97747747747748,358.50271099764456,6.196584763529245e-06,,3.481840133666992,3.4672114849090576,3.4744319915771484,-0.01462864875793457,-0.00740814208984375,-0.00361025333404541,-0.01101839542388916,0.01101839542388916,False,1.0,850,0.0,0.17359300720748352,1.0,0.7340199781336065,0.2659800218663935
new_zealand_alps_2020-12-23T00:00:00,new_zealand_alps,local,hotspot,t1,precip_trace,precip_only,q850,-44.02252252252252,168.69000921133608,6.917526479810476e-05,2.11,7.405608654022217,7.406575679779053,7.405267715454102,0.0009670257568359375,-0.0003409385681152344,0.0006539821624755859,0.00031304359436035156,0.0006539821624755859,True,,,,,,,
new_zealand_alps_2020-12-23T00:00:00,new_zealand_alps,local,hotspot,t1,q850_trace,precip_only,q850,-44.02252252252252,168.69000921133608,6.917526479810476e-05,,7.405608654022217,8.256521224975586,6.613999843597412,0.8509125709533691,-0.7916088104248047,0.8212606906890869,0.029651880264282227,0.8212606906890869,True,1.0,850,0.0,0.0,0.9999999330458277,0.9999999330458277,0.0
new_zealand_alps_2020-12-23T00:00:00,new_zealand_alps,local,low_near,t1,precip_trace,precip_only,q850,-54.02252252252252,153.69000921133608,8.649820983919199e-07,2.11,7.405608654022217,7.405483245849609,7.406341075897217,-0.00012540817260742188,0.000732421875,-0.00042891502380371094,0.00030350685119628906,0.00042891502380371094,True,,,,,,,
new_zealand_alps_2020-12-23T00:00:00,new_zealand_alps,local,low_near,t1,q850_trace,precip_only,q850,-54.02252252252252,153.69000921133608,8.649820983919199e-07,,7.405608654022217,7.395820140838623,7.40708065032959,-0.00978851318359375,0.0014719963073730469,-0.0056302547454833984,-0.0041582584381103516,0.0056302547454833984,True,1.0,850,0.0,0.027864195860949546,0.9999998905988052,0.9763587300184188,0.02364116316675796
new_zealand_alps_2020-12-23T00:00:00,new_zealand_alps,synoptic,hotspot,t1,precip_trace,precip_only,q850,-41.52252252252252,168.69000921133608,0.00014061319234315306,2.11,7.405608654022217,7.400585174560547,7.406062602996826,-0.005023479461669922,0.000453948974609375,-0.0027387142181396484,-0.0022847652435302734,0.0027387142181396484,True,,,,,,,
new_zealand_alps_2020-12-23T00:00:00,new_zealand_alps,synoptic,hotspot,t1,q850_trace,precip_only,q850,-41.52252252252252,168.69000921133608,0.00014061319234315306,,7.405608654022217,8.619750022888184,6.198422908782959,1.2141413688659668,-1.2071857452392578,1.2106635570526123,0.003477811813354492,1.2106635570526123,True,1.0,850,0.0,0.0017371510722415239,1.0,0.9985087234161214,0.0014912765838786437
new_zealand_alps_2020-12-23T00:00:00,new_zealand_alps,synoptic,low_near,t1,precip_trace,precip_only,q850,-61.52252252252252,168.69000921133608,6.812769242969807e-06,2.11,7.405608654022217,7.402608394622803,7.4055047035217285,-0.0030002593994140625,-0.00010395050048828125,-0.0014481544494628906,-0.0015521049499511719,0.0015521049499511719,False,,,,,,,
new_zealand_alps_2020-12-23T00:00:00,new_zealand_alps,synoptic,low_near,t1,q850_trace,precip_only,q850,-61.52252252252252,168.69000921133608,6.812769242969807e-06,,7.405608654022217,7.409054279327393,7.389160633087158,0.0034456253051757812,-0.016448020935058594,0.009946823120117188,-0.006501197814941406,0.009946823120117188,True,1.0,850,0.0,0.05104881769641495,1.0,0.9463936327269763,0.0536063672730237
pacific_nw_coast_2020-10-10T12:00:00,pacific_nw_coast,local,hotspot,t1,precip_trace,precip_only,q850,45.47747747747748,234.36670733333705,7.029702828731388e-05,2.11,4.6356282234191895,4.646698951721191,4.639468669891357,0.011070728302001953,0.0038404464721679688,0.003615140914916992,0.007455587387084961,0.007455587387084961,False,,,,,,,
pacific_nw_coast_2020-10-10T12:00:00,pacific_nw_coast,local,hotspot,t1,q850_trace,precip_only,q850,45.47747747747748,234.36670733333705,7.029702828731388e-05,,4.6356282234191895,5.6639299392700195,3.6658568382263184,1.02830171585083,-0.9697713851928711,0.9990365505218506,0.029265165328979492,0.9990365505218506,True,1.0,850,0.0,0.0,0.9999998694208252,0.9999999347104126,6.528959165734821e-08
pacific_nw_coast_2020-10-10T12:00:00,pacific_nw_coast,local,low_near,t1,precip_trace,precip_only,q850,60.47747747747748,231.86670733333705,7.133359645195014e-07,2.11,4.6356282234191895,4.637844085693359,4.637426853179932,0.002215862274169922,0.0017986297607421875,0.0002086162567138672,0.0020072460174560547,0.0020072460174560547,False,,,,,,,
pacific_nw_coast_2020-10-10T12:00:00,pacific_nw_coast,local,low_near,t1,q850_trace,precip_only,q850,60.47747747747748,231.86670733333705,7.133359645195014e-07,,4.6356282234191895,4.628391742706299,4.6389899253845215,-0.007236480712890625,0.0033617019653320312,-0.005299091339111328,-0.0019373893737792969,0.005299091339111328,True,1.0,850,0.0,0.044391462306993645,1.000000091765404,0.9633342151988653,0.036665873201880014
pacific_nw_coast_2020-10-10T12:00:00,pacific_nw_coast,synoptic,hotspot,t1,precip_trace,precip_only,q850,42.97747747747748,234.36670733333705,0.00011783451191149652,2.11,4.6356282234191895,4.651762962341309,4.637756824493408,0.01613473892211914,0.00212860107421875,0.007003068923950195,0.009131669998168945,0.009131669998168945,False,,,,,,,
pacific_nw_coast_2020-10-10T12:00:00,pacific_nw_coast,synoptic,hotspot,t1,q850_trace,precip_only,q850,42.97747747747748,234.36670733333705,0.00011783451191149652,,4.6356282234191895,5.846011638641357,3.497894763946533,1.210383415222168,-1.1377334594726562,1.174058437347412,0.03632497787475586,1.174058437347412,True,1.0,850,0.0,0.010269764175785593,0.9999999053844391,0.9924082366251916,0.007591669477537554
pacific_nw_coast_2020-10-10T12:00:00,pacific_nw_coast,synoptic,low_near,t1,precip_trace,precip_only,q850,62.97747747747748,229.36670733333705,6.609056072193198e-06,2.11,4.6356282234191895,4.638665199279785,4.635420799255371,0.003036975860595703,-0.00020742416381835938,0.0016222000122070312,0.0014147758483886719,0.0016222000122070312,True,,,,,,,
pacific_nw_coast_2020-10-10T12:00:00,pacific_nw_coast,synoptic,low_near,t1,q850_trace,precip_only,q850,62.97747747747748,229.36670733333705,6.609056072193198e-06,,4.6356282234191895,4.64355993270874,4.614291191101074,0.007931709289550781,-0.021337032318115234,0.014634370803833008,-0.0067026615142822266,0.014634370803833008,True,1.0,850,0.0,0.07667005887911608,1.0,0.9170733134680128,0.0829266865319872
pampas_2020-01-15T12:00:00,pampas,local,hotspot,t1,precip_trace,precip_only,q850,-37.02252252252252,299.67102679969264,0.00022615896887145936,2.11,10.027322769165039,10.035962104797363,10.02678108215332,0.008639335632324219,-0.00054168701171875,0.004590511322021484,0.004048824310302734,0.004590511322021484,True,,,,,,,
pampas_2020-01-15T12:00:00,pampas,local,hotspot,t1,q850_trace,precip_only,q850,-37.02252252252252,299.67102679969264,0.00022615896887145936,,10.027322769165039,11.328195571899414,8.742189407348633,1.300872802734375,-1.2851333618164062,1.2930030822753906,0.007869720458984375,1.2930030822753906,True,1.0,850,0.0,0.059786607799852835,0.9999999256590032,0.9333698000702968,0.06663013054205667
pampas_2020-01-15T12:00:00,pampas,local,low_near,t1,precip_trace,precip_only,q850,-44.52252252252252,314.67102679969264,4.959940270055085e-06,2.11,10.027322769165039,10.028712272644043,10.032322883605957,0.0013895034790039062,0.005000114440917969,-0.0018053054809570312,0.0031948089599609375,0.0031948089599609375,False,,,,,,,
pampas_2020-01-15T12:00:00,pampas,local,low_near,t1,q850_trace,precip_only,q850,-44.52252252252252,314.67102679969264,4.959940270055085e-06,,10.027322769165039,10.045814514160156,10.02763557434082,0.018491744995117188,0.00031280517578125,0.009089469909667969,0.009402275085449219,0.009402275085449219,False,1.0,850,0.0,0.0,1.0,1.0,0.0
pampas_2020-01-15T12:00:00,pampas,synoptic,hotspot,t1,precip_trace,precip_only,q850,-37.02252252252252,299.67102679969264,0.00044189963955432177,2.11,10.027322769165039,10.056177139282227,10.030287742614746,0.0288543701171875,0.0029649734497070312,0.012944698333740234,0.015909671783447266,0.015909671783447266,False,,,,,,,
pampas_2020-01-15T12:00:00,pampas,synoptic,hotspot,t1,q850_trace,precip_only,q850,-37.02252252252252,299.67102679969264,0.00044189963955432177,,10.027322769165039,11.571656227111816,8.383570671081543,1.5443334579467773,-1.643752098083496,1.5940427780151367,-0.049709320068359375,1.5940427780151367,True,1.0,850,0.0,0.04090821996551063,1.0,0.9339860197623153,0.06601398023768469
pampas_2020-01-15T12:00:00,pampas,synoptic,low_near,t1,precip_trace,precip_only,q850,-52.02252252252252,304.67102679969264,3.6554443795466796e-05,2.11,10.027322769165039,10.026309967041016,10.02755069732666,-0.0010128021240234375,0.00022792816162109375,-0.0006203651428222656,-0.0003924369812011719,0.0006203651428222656,True,,,,,,,
pampas_2020-01-15T12:00:00,pampas,synoptic,low_near,t1,q850_trace,precip_only,q850,-52.02252252252252,304.67102679969264,3.6554443795466796e-05,,10.027322769165039,10.067492485046387,9.963532447814941,0.040169715881347656,-0.06379032135009766,0.051980018615722656,-0.011810302734375,0.051980018615722656,True,1.0,850,0.0,0.013561741613133477,1.0,0.9955566976049219,0.004443302395078061
pyrenees_2020-03-02T06:00:00,pyrenees,local,hotspot,t1,precip_trace,precip_only,q850,42.72747747747748,0.8288408933144389,7.217795064207166e-05,2.11,3.613551616668701,3.6243627071380615,3.612893581390381,0.010811090469360352,-0.0006580352783203125,0.005734562873840332,0.0050765275955200195,0.005734562873840332,True,,,,,,,
pyrenees_2020-03-02T06:00:00,pyrenees,local,hotspot,t1,q850_trace,precip_only,q850,42.72747747747748,0.8288408933144389,7.217795064207166e-05,,3.613551616668701,3.9374892711639404,3.3803868293762207,0.32393765449523926,-0.23316478729248047,0.27855122089385986,0.045386433601379395,0.27855122089385986,True,1.0,850,0.0,0.0,1.0000000683996446,1.0000000683996446,0.0
pyrenees_2020-03-02T06:00:00,pyrenees,local,low_near,t1,precip_trace,precip_only,q850,57.72747747747748,8.328840893314439,1.4653957123300643e-06,2.11,3.613551616668701,3.6165003776550293,3.6162376403808594,0.002948760986328125,0.002686023712158203,0.00013136863708496094,0.002817392349243164,0.002817392349243164,False,,,,,,,
pyrenees_2020-03-02T06:00:00,pyrenees,local,low_near,t1,q850_trace,precip_only,q850,57.72747747747748,8.328840893314439,1.4653957123300643e-06,,3.613551616668701,3.6045408248901367,3.616645336151123,-0.009010791778564453,0.003093719482421875,-0.006052255630493164,-0.002958536148071289,0.006052255630493164,True,1.0,850,0.0,0.06699446834665028,1.0,0.9108515850987995,0.08914841490120048
pyrenees_2020-03-02T06:00:00,pyrenees,synoptic,hotspot,t1,precip_trace,precip_only,q850,45.22747747747748,0.8288408933144389,0.0001437571772839874,2.11,3.613551616668701,3.6359593868255615,3.613255023956299,0.02240777015686035,-0.00029659271240234375,0.011352181434631348,0.011055588722229004,0.011352181434631348,True,,,,,,,
pyrenees_2020-03-02T06:00:00,pyrenees,synoptic,hotspot,t1,q850_trace,precip_only,q850,45.22747747747748,0.8288408933144389,0.0001437571772839874,,3.613551616668701,4.280264377593994,3.0226404666900635,0.666712760925293,-0.5909111499786377,0.6288119554519653,0.03790080547332764,0.6288119554519653,True,1.0,850,0.0,0.012760203937917242,1.0,0.9948278459462083,0.005172154053791641
pyrenees_2020-03-02T06:00:00,pyrenees,synoptic,low_near,t1,precip_trace,precip_only,q850,60.22747747747748,0.8288408933144389,1.2209363376314286e-05,2.11,3.613551616668701,3.6151299476623535,3.6119680404663086,0.0015783309936523438,-0.0015835762023925781,0.001580953598022461,-2.6226043701171875e-06,0.001580953598022461,True,,,,,,,
pyrenees_2020-03-02T06:00:00,pyrenees,synoptic,low_near,t1,q850_trace,precip_only,q850,60.22747747747748,0.8288408933144389,1.2209363376314286e-05,,3.613551616668701,3.6108670234680176,3.601689577102661,-0.0026845932006835938,-0.011862039566040039,0.004588723182678223,-0.007273316383361816,0.007273316383361816,False,1.0,850,0.0,0.10947585850761683,0.9999999357835835,0.8648873753222219,0.1351125691378066
rockies_2020-07-27T00:00:00,rockies,local,hotspot,t1,precip_trace,precip_only,q850,39.47747747747748,256.3115539507046,0.00011621142766671255,2.11,11.70083236694336,11.736809730529785,11.703296661376953,0.03597736358642578,0.00246429443359375,0.016756534576416016,0.019220829010009766,0.019220829010009766,False,,,,,,,
rockies_2020-07-27T00:00:00,rockies,local,hotspot,t1,q850_trace,precip_only,q850,39.47747747747748,256.3115539507046,0.00011621142766671255,,11.70083236694336,12.921514511108398,10.33225154876709,1.220682144165039,-1.3685808181762695,1.2946314811706543,-0.07394933700561523,1.2946314811706543,True,1.0,850,0.0,0.0,1.0,1.0,0.0
rockies_2020-07-27T00:00:00,rockies,local,low_near,t1,precip_trace,precip_only,q850,51.97747747747748,246.3115539507046,1.5402207509396248e-06,2.11,11.70083236694336,11.70485782623291,11.703332901000977,0.004025459289550781,0.0025005340576171875,0.0007624626159667969,0.0032629966735839844,0.0032629966735839844,False,,,,,,,
rockies_2020-07-27T00:00:00,rockies,local,low_near,t1,q850_trace,precip_only,q850,51.97747747747748,246.3115539507046,1.5402207509396248e-06,,11.70083236694336,11.70181655883789,11.703300476074219,0.00098419189453125,0.002468109130859375,-0.0007419586181640625,0.0017261505126953125,0.0017261505126953125,False,1.0,850,0.0,0.0,0.9999998852906345,0.9999998852906345,0.0
rockies_2020-07-27T00:00:00,rockies,synoptic,hotspot,t1,precip_trace,precip_only,q850,41.97747747747748,256.3115539507046,0.00018256761541124433,2.11,11.70083236694336,11.742781639099121,11.704842567443848,0.04194927215576172,0.004010200500488281,0.01896953582763672,0.022979736328125,0.022979736328125,False,,,,,,,
rockies_2020-07-27T00:00:00,rockies,synoptic,hotspot,t1,q850_trace,precip_only,q850,41.97747747747748,256.3115539507046,0.00018256761541124433,,11.70083236694336,12.940604209899902,10.318571090698242,1.239771842956543,-1.3822612762451172,1.31101655960083,-0.07124471664428711,1.31101655960083,True,1.0,850,0.0,0.0035080417397508694,1.0,0.9972586704138106,0.002741329586189406
rockies_2020-07-27T00:00:00,rockies,synoptic,low_near,t1,precip_trace,precip_only,q850,56.97747747747748,256.3115539507046,1.340857761533698e-05,2.11,11.70083236694336,11.701818466186523,11.702130317687988,0.0009860992431640625,0.0012979507446289062,-0.00015592575073242188,0.0011420249938964844,0.0011420249938964844,False,,,,,,,
rockies_2020-07-27T00:00:00,rockies,synoptic,low_near,t1,q850_trace,precip_only,q850,56.97747747747748,256.3115539507046,1.340857761533698e-05,,11.70083236694336,11.72111988067627,11.674829483032227,0.020287513732910156,-0.026002883911132812,0.023145198822021484,-0.002857685089111328,0.023145198822021484,True,1.0,850,0.0,0.0,0.9999999295229791,0.9999999295229791,0.0
sahara_plain_2020-09-01T06:00:00,sahara_plain,local,hotspot,t1,precip_trace,precip_only,q850,29.47747747747748,351.12262293728037,9.714221232570708e-05,2.11,11.912124633789062,11.96142864227295,11.911764144897461,0.04930400848388672,-0.0003604888916015625,0.02483224868774414,0.024471759796142578,0.02483224868774414,True,,,,,,,
sahara_plain_2020-09-01T06:00:00,sahara_plain,local,hotspot,t1,q850_trace,precip_only,q850,29.47747747747748,351.12262293728037,9.714221232570708e-05,,11.912124633789062,13.378445625305176,10.217576026916504,1.4663209915161133,-1.6945486068725586,1.580434799194336,-0.11411380767822266,1.580434799194336,True,1.0,850,0.0,0.00060156406657309,0.9999999189408947,0.9999940826853131,5.836256054710361e-06
sahara_plain_2020-09-01T06:00:00,sahara_plain,local,low_near,t1,precip_trace,precip_only,q850,39.47747747747748,338.62262293728037,2.8684119115496287e-06,2.11,11.912124633789062,11.91511344909668,11.913409233093262,0.0029888153076171875,0.0012845993041992188,0.0008521080017089844,0.002136707305908203,0.002136707305908203,False,,,,,,,
sahara_plain_2020-09-01T06:00:00,sahara_plain,local,low_near,t1,q850_trace,precip_only,q850,39.47747747747748,338.62262293728037,2.8684119115496287e-06,,11.912124633789062,11.9110107421875,11.9150972366333,-0.0011138916015625,0.0029726028442382812,-0.0020432472229003906,0.0009293556213378906,0.0020432472229003906,True,1.0,850,0.0,0.07453416149068323,1.0,0.8502438735502849,0.14975612644971514
sahara_plain_2020-09-01T06:00:00,sahara_plain,synoptic,hotspot,t1,precip_trace,precip_only,q850,31.97747747747748,351.12262293728037,0.00018687859119381756,2.11,11.912124633789062,11.970222473144531,11.912508964538574,0.05809783935546875,0.00038433074951171875,0.028856754302978516,0.029241085052490234,0.029241085052490234,False,,,,,,,
sahara_plain_2020-09-01T06:00:00,sahara_plain,synoptic,hotspot,t1,q850_trace,precip_only,q850,31.97747747747748,351.12262293728037,0.00018687859119381756,,11.912124633789062,13.474516868591309,10.070348739624023,1.562392234802246,-1.841775894165039,1.7020840644836426,-0.13969182968139648,1.7020840644836426,True,1.0,850,0.0,0.032484486792580786,1.0,0.9184410132512141,0.08155898674878596
sahara_plain_2020-09-01T06:00:00,sahara_plain,synoptic,low_near,t1,precip_trace,precip_only,q850,46.97747747747748,351.12262293728037,2.2283971702563576e-05,2.11,11.912124633789062,11.91386604309082,11.912760734558105,0.0017414093017578125,0.0006361007690429688,0.0005526542663574219,0.0011887550354003906,0.0011887550354003906,False,,,,,,,
sahara_plain_2020-09-01T06:00:00,sahara_plain,synoptic,low_near,t1,q850_trace,precip_only,q850,46.97747747747748,351.12262293728037,2.2283971702563576e-05,,11.912124633789062,11.913986206054688,11.888336181640625,0.001861572265625,-0.0237884521484375,0.01282501220703125,-0.01096343994140625,0.01282501220703125,True,1.0,850,0.0,0.03154677436961031,1.0,0.9564037378586037,0.04359626214139634
ticino_2020-10-03T00:00:00,ticino,local,hotspot,t1,precip_trace,precip_only,q850,46.22747747747748,8.680083446444733,0.00010671580821508542,2.11,6.873339653015137,6.8607378005981445,6.872915744781494,-0.012601852416992188,-0.0004239082336425781,-0.006088972091674805,-0.006512880325317383,0.006512880325317383,False,,,,,,,
ticino_2020-10-03T00:00:00,ticino,local,hotspot,t1,q850_trace,precip_only,q850,46.22747747747748,8.680083446444733,0.00010671580821508542,,6.873339653015137,7.392099857330322,6.299487590789795,0.5187602043151855,-0.5738520622253418,0.5463061332702637,-0.027545928955078125,0.5463061332702637,True,1.0,850,0.0,0.0,1.0,1.0,0.0
ticino_2020-10-03T00:00:00,ticino,local,low_near,t1,precip_trace,precip_only,q850,61.22747747747748,358.6800834464447,1.1939338264710386e-06,2.11,6.873339653015137,6.87257194519043,6.8705153465271,-0.0007677078247070312,-0.0028243064880371094,0.001028299331665039,-0.0017960071563720703,0.0017960071563720703,False,,,,,,,
ticino_2020-10-03T00:00:00,ticino,local,low_near,t1,q850_trace,precip_only,q850,61.22747747747748,358.6800834464447,1.1939338264710386e-06,,6.873339653015137,6.870289325714111,6.871529579162598,-0.0030503273010253906,-0.0018100738525390625,-0.0006201267242431641,-0.0024302005767822266,0.0024302005767822266,False,1.0,850,0.0,0.011416537353136776,1.0,0.9870302379488319,0.012969762051168052
ticino_2020-10-03T00:00:00,ticino,synoptic,hotspot,t1,precip_trace,precip_only,q850,43.72747747747748,6.180083446444733,0.00019000675820279866,2.11,6.873339653015137,6.86830997467041,6.868587017059326,-0.0050296783447265625,-0.004752635955810547,-0.0001385211944580078,-0.004891157150268555,0.004891157150268555,False,,,,,,,
ticino_2020-10-03T00:00:00,ticino,synoptic,hotspot,t1,q850_trace,precip_only,q850,43.72747747747748,6.180083446444733,0.00019000675820279866,,6.873339653015137,7.607706546783447,6.073174476623535,0.7343668937683105,-0.8001651763916016,0.767266035079956,-0.03289914131164551,0.767266035079956,True,1.0,850,0.0,0.002225819506272764,0.9999999065466326,0.9989036050944795,0.0010963015546062561
ticino_2020-10-03T00:00:00,ticino,synoptic,low_near,t1,precip_trace,precip_only,q850,63.72747747747748,11.180083446444733,1.0927389666903764e-05,2.11,6.873339653015137,6.86970329284668,6.871697902679443,-0.0036363601684570312,-0.0016417503356933594,-0.000997304916381836,-0.0026390552520751953,0.0026390552520751953,False,,,,,,,
ticino_2020-10-03T00:00:00,ticino,synoptic,low_near,t1,q850_trace,precip_only,q850,63.72747747747748,11.180083446444733,1.0927389666903764e-05,,6.873339653015137,6.88041877746582,6.856489658355713,0.007079124450683594,-0.016849994659423828,0.011964559555053711,-0.004885435104370117,0.011964559555053711,True,1.0,850,0.0,0.0020181634712411706,1.0,0.9992978451068975,0.0007021548931025561
valais_2020-10-03T00:00:00,valais,local,hotspot,t1,precip_trace,precip_only,q850,46.47747747747748,7.280638034804468,0.00010067348921438679,2.11,5.678887367248535,5.677806854248047,5.674722194671631,-0.0010805130004882812,-0.004165172576904297,0.0015423297882080078,-0.002622842788696289,0.002622842788696289,False,,,,,,,
valais_2020-10-03T00:00:00,valais,local,hotspot,t1,q850_trace,precip_only,q850,46.47747747747748,7.280638034804468,0.00010067348921438679,,5.678887367248535,6.378683567047119,4.897593975067139,0.699796199798584,-0.7812933921813965,0.7405447959899902,-0.04074859619140625,0.7405447959899902,True,1.0,850,0.0,0.0,0.9999998717579447,0.9999998717579447,0.0
valais_2020-10-03T00:00:00,valais,local,low_near,t1,precip_trace,precip_only,q850,53.97747747747748,344.7806380348045,1.0222548780802754e-06,2.11,5.678887367248535,5.677235126495361,5.680747032165527,-0.0016522407531738281,0.0018596649169921875,-0.0017559528350830078,0.00010371208190917969,0.0017559528350830078,True,,,,,,,
valais_2020-10-03T00:00:00,valais,local,low_near,t1,q850_trace,precip_only,q850,53.97747747747748,344.7806380348045,1.0222548780802754e-06,,5.678887367248535,5.673388957977295,5.673996448516846,-0.005498409271240234,-0.004890918731689453,-0.0003037452697753906,-0.005194664001464844,0.005194664001464844,False,1.0,850,0.0,0.02735274204468517,1.0,0.9714245692674044,0.0285754307325956
valais_2020-10-03T00:00:00,valais,synoptic,hotspot,t1,precip_trace,precip_only,q850,43.97747747747748,9.780638034804468,0.0001590295578353107,2.11,5.678887367248535,5.678440570831299,5.676469802856445,-0.0004467964172363281,-0.0024175643920898438,0.0009853839874267578,-0.001432180404663086,0.001432180404663086,False,,,,,,,
valais_2020-10-03T00:00:00,valais,synoptic,hotspot,t1,q850_trace,precip_only,q850,43.97747747747748,9.780638034804468,0.0001590295578353107,,5.678887367248535,6.483225345611572,4.8567214012146,0.8043379783630371,-0.8221659660339355,0.8132519721984863,-0.008913993835449219,0.8132519721984863,True,1.0,850,0.0,0.0002590822730151419,0.9999999069374674,0.999923781785857,7.612515869489836e-05
valais_2020-10-03T00:00:00,valais,synoptic,low_near,t1,precip_trace,precip_only,q850,63.97747747747748,359.7806380348045,8.647660251881462e-06,2.11,5.678887367248535,5.676672458648682,5.677773475646973,-0.0022149085998535156,-0.0011138916015625,-0.0005505084991455078,-0.0016644001007080078,0.0016644001007080078,False,,,,,,,
